state_fips,state_abbr,zcta,cd
47,TN,38348,8
47,TN,38351,7
47,TN,38351,8
47,TN,38352,7
47,TN,38355,8
47,TN,38356,7
47,TN,38356,8
47,TN,38357,7
47,TN,38358,8
47,TN,38359,7
47,TN,38361,7
47,TN,38362,8
47,TN,38363,7
47,TN,38365,7
47,TN,38366,7
47,TN,38366,8
47,TN,38367,7
47,TN,38368,7
47,TN,38369,8
47,TN,38370,7
47,TN,38371,7
47,TN,38372,7
47,TN,38374,7
47,TN,38375,7
47,TN,38376,7
47,TN,38379,7
47,TN,38380,7
47,TN,38381,7
47,TN,38382,8
47,TN,38387,8
47,TN,38388,7
47,TN,38390,7
47,TN,38390,8
47,TN,38391,8
47,TN,38392,7
47,TN,38392,8
47,TN,38401,4
47,TN,38401,7
47,TN,38425,7
47,TN,38449,4
47,TN,38449,7
47,TN,38450,7
47,TN,38451,4
47,TN,38451,7
47,TN,38452,7
47,TN,38453,4
47,TN,38453,7
47,TN,38454,7
47,TN,38455,7
47,TN,38456,7
47,TN,38457,7
47,TN,38459,4
47,TN,38459,7
47,TN,38460,7
47,TN,38461,7
47,TN,38462,7
47,TN,38463,7
47,TN,38464,7
47,TN,38468,7
47,TN,38469,7
47,TN,38471,7
47,TN,38472,4
47,TN,38472,7
47,TN,38473,7
47,TN,38474,4
47,TN,38474,7
47,TN,38475,7
47,TN,38476,7
47,TN,38477,7
47,TN,38478,7
47,TN,38481,7
47,TN,38482,7
47,TN,38483,4
47,TN,38483,7
47,TN,38485,7
47,TN,38486,7
47,TN,38487,7
47,TN,38488,4
47,TN,38501,6
47,TN,38504,3
47,TN,38504,6
47,TN,38505,6
47,TN,38506,6
47,TN,38541,6
47,TN,38542,6
47,TN,38543,6
47,TN,38544,6
47,TN,38545,6
47,TN,38547,6
47,TN,38548,6
47,TN,38549,6
47,TN,38551,6
47,TN,38552,6
47,TN,38553,6
47,TN,38554,6
47,TN,38555,6
47,TN,38556,6
47,TN,38558,6
47,TN,38559,4
47,TN,38559,6
47,TN,38560,6
47,TN,38562,6
47,TN,38563,6
47,TN,38564,6
47,TN,38565,6
47,TN,38567,6
47,TN,38568,6
47,TN,38569,6
47,TN,38570,6
47,TN,38571,6
47,TN,38572,4
47,TN,38572,6
47,TN,38573,6
47,TN,38574,6
47,TN,38575,6
47,TN,38577,6
47,TN,38578,6
47,TN,38579,6
47,TN,38580,6
47,TN,38581,4
47,TN,38581,6
47,TN,38582,6
47,TN,38583,4
47,TN,38583,6
47,TN,38585,4
47,TN,38585,6
47,TN,38587,6
47,TN,38588,6
47,TN,38589,6
47,TN,42223,7
47,TN,42602,6
47,TN,72338,8
48,TX,73949,13
48,TX,75001,24
48,TX,75002,3
48,TX,75002,32
48,TX,75006,24
48,TX,75007,24
48,TX,75009,26
48,TX,75009,3
48,TX,75009,4
48,TX,75010,24
48,TX,75013,3
48,TX,75019,24
48,TX,75019,26
48,TX,75020,4
48,TX,75021,4
48,TX,75022,24
48,TX,75022,26
48,TX,75023,3
48,TX,75024,24
48,TX,75024,3
48,TX,75025,3
48,TX,75028,24
48,TX,75028,26
48,TX,75032,4
48,TX,75034,26
48,TX,75034,3
48,TX,75035,3
48,TX,75038,24
48,TX,75039,24
48,TX,75040,32
48,TX,75041,32
48,TX,75041,5
48,TX,75042,32
48,TX,75042,5
48,TX,75043,32
48,TX,75043,5
48,TX,75044,3
48,TX,75044,32
48,TX,75048,3
48,TX,75048,32
48,TX,75050,33
48,TX,75050,6
48,TX,75051,30
48,TX,75051,33
48,TX,75051,6
48,TX,75052,30
48,TX,75052,33
48,TX,75052,6
48,TX,75054,30
48,TX,75054,6
48,TX,75056,24
48,TX,75056,26
48,TX,75057,26
48,TX,75058,4
48,TX,75060,33
48,TX,75061,24
48,TX,75061,33
48,TX,75062,24
48,TX,75062,33
48,TX,75063,24
48,TX,75065,26
48,TX,75067,24
48,TX,75067,26
48,TX,75068,26
48,TX,75069,3
48,TX,75070,3
48,TX,75071,3
48,TX,75071,4
48,TX,75074,3
48,TX,75075,3
48,TX,75076,4
48,TX,75077,26
48,TX,75078,26
48,TX,75078,3
48,TX,75078,4
48,TX,75080,3
48,TX,75080,32
48,TX,75081,32
48,TX,75082,3
48,TX,75082,32
48,TX,75087,4
48,TX,75088,32
48,TX,75088,4
48,TX,75089,32
48,TX,75089,4
48,TX,75090,4
48,TX,75092,4
48,TX,75093,24
48,TX,75093,3
48,TX,75094,3
48,TX,75094,32
48,TX,75098,3
48,TX,75098,32
48,TX,75098,4
48,TX,75101,6
48,TX,75102,6
48,TX,75103,5
48,TX,75104,30
48,TX,75104,6
48,TX,75105,6
48,TX,75109,6
48,TX,75110,6
48,TX,75114,5
48,TX,75115,30
48,TX,75116,30
48,TX,75117,5
48,TX,75119,6
48,TX,75124,5
48,TX,75125,30
48,TX,75125,5
48,TX,75125,6
48,TX,75126,5
48,TX,75127,5
48,TX,75132,4
48,TX,75134,30
48,TX,75135,4
48,TX,75137,30
48,TX,75140,5
48,TX,75141,30
48,TX,75142,5
48,TX,75143,5
48,TX,75144,6
48,TX,75146,30
48,TX,75146,6
48,TX,75147,5
48,TX,75148,5
48,TX,75149,30
48,TX,75149,5
48,TX,75150,30
48,TX,75150,32
48,TX,75150,5
48,TX,75152,6
48,TX,75153,6
48,TX,75154,30
48,TX,75154,6
48,TX,75155,6
48,TX,75156,5
48,TX,75157,5
48,TX,75158,5
48,TX,75159,30
48,TX,75159,5
48,TX,75160,4
48,TX,75160,5
48,TX,75161,5
48,TX,75163,5
48,TX,75164,4
48,TX,75165,6
48,TX,75166,3
48,TX,75166,32
48,TX,75166,4
48,TX,75167,6
48,TX,75169,4
48,TX,75169,5
48,TX,75172,30
48,TX,75173,3
48,TX,75173,4
48,TX,75180,30
48,TX,75180,5
48,TX,75181,5
48,TX,75182,32
48,TX,75182,5
48,TX,75189,4
48,TX,75201,30
48,TX,75201,32
48,TX,75202,30
48,TX,75203,30
48,TX,75203,33
48,TX,75204,30
48,TX,75204,32
48,TX,75205,32
48,TX,75206,32
48,TX,75207,30
48,TX,75208,30
48,TX,75208,33
48,TX,75209,24
48,TX,75209,30
48,TX,75209,32
48,TX,75210,30
48,TX,75211,30
48,TX,75211,33
48,TX,75212,30
48,TX,75212,33
48,TX,75214,30
48,TX,75214,32
48,TX,75214,5
48,TX,75215,30
48,TX,75216,30
48,TX,75216,33
48,TX,75217,30
48,TX,75217,5
48,TX,75218,30
48,TX,75218,32
48,TX,75218,5
48,TX,75219,30
48,TX,75219,32
48,TX,75220,24
48,TX,75220,30
48,TX,75220,32
48,TX,75220,33
48,TX,75223,30
48,TX,75223,32
48,TX,75224,30
48,TX,75224,33
48,TX,75225,32
48,TX,75226,30
48,TX,75226,32
48,TX,75227,30
48,TX,75227,5
48,TX,75228,30
48,TX,75228,5
48,TX,75229,24
48,TX,75229,32
48,TX,75229,33
48,TX,75230,24
48,TX,75230,32
48,TX,75231,32
48,TX,75231,5
48,TX,75232,30
48,TX,75233,30
48,TX,75233,33
48,TX,75234,24
48,TX,75234,33
48,TX,75235,30
48,TX,75235,32
48,TX,75235,33
48,TX,75236,30
48,TX,75236,33
48,TX,75237,30
48,TX,75238,32
48,TX,75238,5
48,TX,75240,24
48,TX,75240,32
48,TX,75241,30
48,TX,75243,32
48,TX,75243,5
48,TX,75244,24
48,TX,75244,32
48,TX,75246,30
48,TX,75246,32
48,TX,75247,30
48,TX,75247,33
48,TX,75248,24
48,TX,75248,3
48,TX,75248,32
48,TX,75249,30
48,TX,75251,32
48,TX,75252,24
48,TX,75252,3
48,TX,75252,32
48,TX,75253,30
48,TX,75253,5
48,TX,75254,24
48,TX,75254,32
48,TX,75270,30
48,TX,75287,24
48,TX,75287,3
48,TX,75390,30
48,TX,75401,4
48,TX,75402,4
48,TX,75407,3
48,TX,75409,3
48,TX,75409,4
48,TX,75410,4
48,TX,75410,5
48,TX,75411,4
48,TX,75412,4
48,TX,75413,4
48,TX,75414,4
48,TX,75415,4
48,TX,75416,4
48,TX,75417,4
48,TX,75418,4
48,TX,75420,4
48,TX,75421,4
48,TX,75422,4
48,TX,75423,4
48,TX,75424,3
48,TX,75424,4
48,TX,75426,4
48,TX,75428,4
48,TX,75431,4
48,TX,75431,5
48,TX,75432,4
48,TX,75433,4
48,TX,75435,4
48,TX,75436,4
48,TX,75437,4
48,TX,75438,4
48,TX,75439,4
48,TX,75440,4
48,TX,75440,5
48,TX,75441,4
48,TX,75442,3
48,TX,75442,4
48,TX,75446,4
48,TX,75447,4
48,TX,75448,4
48,TX,75449,4
48,TX,75450,4
48,TX,75451,1
48,TX,75451,4
48,TX,75452,4
48,TX,75453,4
48,TX,75454,3
48,TX,75455,4
48,TX,75457,4
48,TX,75459,4
48,TX,75460,4
48,TX,75462,4
48,TX,75468,4
48,TX,75469,4
48,TX,75470,4
48,TX,75471,4
48,TX,75471,5
48,TX,75472,4
48,TX,75473,4
48,TX,75474,4
48,TX,75474,5
48,TX,75475,4
48,TX,75476,4
48,TX,75477,4
48,TX,75478,4
48,TX,75479,4
48,TX,75480,4
48,TX,75481,4
48,TX,75482,4
48,TX,75486,4
48,TX,75487,4
48,TX,75488,4
48,TX,75489,4
48,TX,75490,4
48,TX,75491,4
48,TX,75492,4
48,TX,75493,4
48,TX,75494,1
48,TX,75494,4
48,TX,75494,5
48,TX,75495,4
48,TX,75496,4
48,TX,75497,4
48,TX,75497,5
48,TX,75501,4
48,TX,75503,4
48,TX,75550,4
48,TX,75551,4
48,TX,75554,4
48,TX,75555,4
48,TX,75556,4
48,TX,75558,4
48,TX,75559,4
48,TX,75560,4
48,TX,75561,4
48,TX,75562,4
48,TX,75563,4
48,TX,75565,4
48,TX,75566,4
48,TX,75567,4
48,TX,75568,4
48,TX,75569,4
48,TX,75570,4
48,TX,75571,4
48,TX,75572,4
48,TX,75573,4
48,TX,75574,4
48,TX,75601,1
48,TX,75602,1
48,TX,75603,1
48,TX,75604,1
48,TX,75604,4
48,TX,75605,1
48,TX,75605,4
48,TX,75630,4
48,TX,75631,1
48,TX,75633,1
48,TX,75638,4
48,TX,75639,1
48,TX,75640,1
48,TX,75640,4
48,TX,75641,1
48,TX,75642,1
48,TX,75643,1
48,TX,75644,1
48,TX,75644,4
48,TX,75645,1
48,TX,75645,4
48,TX,75647,1
48,TX,75647,4
48,TX,75650,1
48,TX,75651,1
48,TX,75651,4
48,TX,75652,1
48,TX,75654,1
48,TX,75654,5
48,TX,75656,4
48,TX,75657,1
48,TX,75657,4
48,TX,75661,1
48,TX,75662,1
48,TX,75667,1
48,TX,75668,4
48,TX,75669,1
48,TX,75670,1
48,TX,75672,1
48,TX,75681,1
48,TX,75682,1
48,TX,75683,4
48,TX,75684,1
48,TX,75686,4
48,TX,75691,1
48,TX,75692,1
48,TX,75693,1
48,TX,75701,1
48,TX,75702,1
48,TX,75703,1
48,TX,75704,1
48,TX,75705,1
48,TX,75706,1
48,TX,75707,1
48,TX,75708,1
48,TX,75709,1
48,TX,75750,1
48,TX,75751,5
48,TX,75752,5
48,TX,75754,5
48,TX,75755,1
48,TX,75755,4
48,TX,75756,5
48,TX,75757,1
48,TX,75757,5
48,TX,75758,5
48,TX,75759,5
48,TX,75760,1
48,TX,75762,1
48,TX,75763,5
48,TX,75764,5
48,TX,75765,1
48,TX,75765,4
48,TX,75766,5
48,TX,75770,5
48,TX,75771,1
48,TX,75773,1
48,TX,75773,5
48,TX,75778,5
48,TX,75779,5
48,TX,75780,5
48,TX,75783,1
48,TX,75783,5
48,TX,75784,1
48,TX,75784,5
48,TX,75785,5
48,TX,75788,1
48,TX,75789,1
48,TX,75789,5
48,TX,75790,1
48,TX,75790,5
48,TX,75791,1
48,TX,75792,1
48,TX,75801,5
48,TX,75803,5
48,TX,75831,17
48,TX,75831,8
48,TX,75832,5
48,TX,75833,17
48,TX,75833,8
48,TX,75835,8
48,TX,75838,17
48,TX,75839,5
48,TX,75839,8
48,TX,75840,17
48,TX,75844,5
48,TX,75844,8
48,TX,75845,8
48,TX,75846,17
48,TX,75846,8
48,TX,75847,8
48,TX,75848,17
48,TX,75849,8
48,TX,75850,8
48,TX,75851,8
48,TX,75852,8
48,TX,75853,5
48,TX,75855,17
48,TX,75856,8
48,TX,75858,8
48,TX,75859,17
48,TX,75859,6
48,TX,75860,17
48,TX,75861,5
48,TX,75862,8
48,TX,75901,1
48,TX,75904,1
48,TX,75904,8
48,TX,75925,5
48,TX,75926,8
48,TX,75928,36
48,TX,75929,1
48,TX,75930,1
48,TX,75931,1
48,TX,75931,36
48,TX,75932,36
48,TX,75933,36
48,TX,75934,36
48,TX,75935,1
48,TX,75936,36
48,TX,75937,1
48,TX,75938,36
48,TX,75939,36
48,TX,75941,1
48,TX,75942,36
48,TX,75943,1
48,TX,75944,1
48,TX,75946,1
48,TX,75948,1
48,TX,75948,36
48,TX,75949,1
48,TX,75951,36
48,TX,75954,1
48,TX,75956,36
48,TX,75959,1
48,TX,75960,36
48,TX,75961,1
48,TX,75962,1
48,TX,75964,1
48,TX,75965,1
48,TX,75966,36
48,TX,75968,1
48,TX,75969,1
48,TX,75969,5
48,TX,75972,1
48,TX,75973,1
48,TX,75974,1
48,TX,75975,1
48,TX,75976,5
48,TX,75977,36
48,TX,75978,1
48,TX,75979,36
48,TX,75980,1
48,TX,75980,36
48,TX,76001,6
48,TX,76002,6
48,TX,76006,33
48,TX,76006,6
48,TX,76008,12
48,TX,76009,25
48,TX,76010,33
48,TX,76010,6
48,TX,76011,33
48,TX,76011,6
48,TX,76012,33
48,TX,76012,6
48,TX,76013,6
48,TX,76014,33
48,TX,76014,6
48,TX,76015,6
48,TX,76016,6
48,TX,76017,6
48,TX,76018,6
48,TX,76020,12
48,TX,76021,24
48,TX,76022,24
48,TX,76023,12
48,TX,76023,13
48,TX,76028,25
48,TX,76028,6
48,TX,76031,25
48,TX,76033,11
48,TX,76033,25
48,TX,76034,24
48,TX,76034,26
48,TX,76035,11
48,TX,76035,12
48,TX,76035,25
48,TX,76036,12
48,TX,76036,25
48,TX,76036,6
48,TX,76039,24
48,TX,76040,24
48,TX,76040,33
48,TX,76041,6
48,TX,76043,25
48,TX,76044,25
48,TX,76048,11
48,TX,76048,25
48,TX,76049,11
48,TX,76049,12
48,TX,76049,25
48,TX,76050,25
48,TX,76050,6
48,TX,76051,24
48,TX,76052,12
48,TX,76052,26
48,TX,76053,12
48,TX,76053,24
48,TX,76053,33
48,TX,76054,12
48,TX,76054,24
48,TX,76055,25
48,TX,76058,25
48,TX,76059,25
48,TX,76060,6
48,TX,76061,25
48,TX,76063,25
48,TX,76063,6
48,TX,76064,6
48,TX,76065,6
48,TX,76066,11
48,TX,76066,12
48,TX,76067,11
48,TX,76067,12
48,TX,76070,25
48,TX,76071,12
48,TX,76073,13
48,TX,76077,25
48,TX,76078,12
48,TX,76078,13
48,TX,76078,26
48,TX,76082,12
48,TX,76082,13
48,TX,76084,25
48,TX,76084,6
48,TX,76085,12
48,TX,76086,12
48,TX,76087,11
48,TX,76087,12
48,TX,76088,12
48,TX,76092,24
48,TX,76092,26
48,TX,76093,25
48,TX,76102,12
48,TX,76103,33
48,TX,76103,6
48,TX,76104,12
48,TX,76104,33
48,TX,76105,33
48,TX,76106,12
48,TX,76106,33
48,TX,76107,12
48,TX,76108,12
48,TX,76109,12
48,TX,76109,33
48,TX,76110,12
48,TX,76110,33
48,TX,76111,12
48,TX,76111,33
48,TX,76112,12
48,TX,76112,33
48,TX,76112,6
48,TX,76114,12
48,TX,76114,33
48,TX,76115,12
48,TX,76115,33
48,TX,76116,12
48,TX,76117,12
48,TX,76117,33
48,TX,76118,12
48,TX,76118,24
48,TX,76118,33
48,TX,76119,33
48,TX,76119,6
48,TX,76120,24
48,TX,76120,33
48,TX,76120,6
48,TX,76123,12
48,TX,76123,6
48,TX,76126,12
48,TX,76127,12
48,TX,76129,12
48,TX,76131,12
48,TX,76132,12
48,TX,76133,12
48,TX,76133,33
48,TX,76133,6
48,TX,76134,12
48,TX,76134,33
48,TX,76134,6
48,TX,76135,12
48,TX,76137,12
48,TX,76137,26
48,TX,76137,33
48,TX,76140,33
48,TX,76140,6
48,TX,76148,26
48,TX,76155,24
48,TX,76155,33
48,TX,76164,12
48,TX,76164,33
48,TX,76177,12
48,TX,76177,26
48,TX,76179,12
48,TX,76179,33
48,TX,76180,12
48,TX,76180,24
48,TX,76180,26
48,TX,76182,12
48,TX,76182,26
48,TX,76201,26
48,TX,76205,26
48,TX,76207,26
48,TX,76208,26
48,TX,76209,26
48,TX,76210,26
48,TX,76225,13
48,TX,76226,26
48,TX,76227,26
48,TX,76228,13
48,TX,76230,13
48,TX,76233,13
48,TX,76233,4
48,TX,76234,12
48,TX,76234,13
48,TX,76234,26
48,TX,76238,13
48,TX,76239,13
48,TX,76240,13
48,TX,76244,12
48,TX,76244,26
48,TX,76245,4
48,TX,76247,26
48,TX,76248,24
48,TX,76248,26
48,TX,76249,13
48,TX,76249,26
48,TX,76250,13
48,TX,76251,13
48,TX,76252,13
48,TX,76253,13
48,TX,76255,13
48,TX,76258,26
48,TX,76258,4
48,TX,76259,13
48,TX,76259,26
48,TX,76261,13
48,TX,76262,24
48,TX,76262,26
48,TX,76263,13
48,TX,76264,4
48,TX,76265,13
48,TX,76266,13
48,TX,76266,26
48,TX,76268,4
48,TX,76270,13
48,TX,76271,13
48,TX,76271,4
48,TX,76272,13
48,TX,76272,26
48,TX,76273,13
48,TX,76273,4
48,TX,76301,13
48,TX,76302,13
48,TX,76305,13
48,TX,76306,13
48,TX,76308,13
48,TX,76309,13
48,TX,76310,13
48,TX,76311,13
48,TX,76351,13
48,TX,76354,13
48,TX,76357,13
48,TX,76360,13
48,TX,76363,13
48,TX,76364,13
48,TX,76365,13
48,TX,76366,13
48,TX,76367,13
48,TX,76370,13
48,TX,76371,13
48,TX,76372,19
48,TX,76373,13
48,TX,76374,13
48,TX,76374,19
48,TX,76377,13
48,TX,76379,13
48,TX,76380,13
48,TX,76384,13
48,TX,76388,19
48,TX,76389,13
48,TX,76401,11
48,TX,76401,25
48,TX,76402,25
48,TX,76424,11
48,TX,76424,19
48,TX,76426,13
48,TX,76427,13
48,TX,76429,11
48,TX,76429,19
48,TX,76430,19
48,TX,76431,13
48,TX,76432,11
48,TX,76433,11
48,TX,76433,25
48,TX,76435,11
48,TX,76436,11
48,TX,76436,25
48,TX,76437,11
48,TX,76442,11
48,TX,76443,11
48,TX,76444,11
48,TX,76445,11
48,TX,76446,11
48,TX,76446,25
48,TX,76448,11
48,TX,76449,11
48,TX,76450,11
48,TX,76450,19
48,TX,76452,11
48,TX,76453,11
48,TX,76454,11
48,TX,76455,11
48,TX,76457,25
48,TX,76458,13
48,TX,76459,13
48,TX,76460,19
48,TX,76462,11
48,TX,76462,12
48,TX,76463,11
48,TX,76464,11
48,TX,76464,19
48,TX,76466,11
48,TX,76469,11
48,TX,76470,11
48,TX,76471,11
48,TX,76472,11
48,TX,76474,11
48,TX,76475,11
48,TX,76476,11
48,TX,76481,19
48,TX,76483,19
48,TX,76484,11
48,TX,76486,11
48,TX,76486,12
48,TX,76486,13
48,TX,76487,12
48,TX,76487,13
48,TX,76490,12
48,TX,76491,19
48,TX,76501,31
48,TX,76502,31
48,TX,76504,31
48,TX,76508,31
48,TX,76511,17
48,TX,76511,31
48,TX,76513,31
48,TX,76518,17
48,TX,76519,17
48,TX,76519,31
48,TX,76520,17
48,TX,76522,25
48,TX,76523,17
48,TX,76524,17
48,TX,76525,25
48,TX,76527,25
48,TX,76527,31
48,TX,76528,25
48,TX,76528,31
48,TX,76530,31
48,TX,76531,11
48,TX,76531,25
48,TX,76534,17
48,TX,76534,31
48,TX,76537,31
48,TX,76538,25
48,TX,76539,25
48,TX,76539,31
48,TX,76541,31
48,TX,76542,25
48,TX,76542,31
48,TX,76543,31
48,TX,76544,25
48,TX,76544,31
48,TX,76548,31
48,TX,76549,25
48,TX,76549,31
48,TX,76550,25
48,TX,76554,31
48,TX,76556,17
48,TX,76557,17
48,TX,76557,25
48,TX,76557,31
48,TX,76559,31
48,TX,76561,25
48,TX,76565,25
48,TX,76566,25
48,TX,76567,17
48,TX,76569,17
48,TX,76569,31
48,TX,76570,17
48,TX,76571,31
48,TX,76573,31
48,TX,76574,31
48,TX,76577,17
48,TX,76577,31
48,TX,76578,31
48,TX,76579,17
48,TX,76579,31
48,TX,76596,25
48,TX,76597,25
48,TX,76598,25
48,TX,76599,25
48,TX,76621,25
48,TX,76622,25
48,TX,76623,6
48,TX,76624,17
48,TX,76626,6
48,TX,76627,25
48,TX,76628,25
48,TX,76629,17
48,TX,76630,17
48,TX,76631,25
48,TX,76632,17
48,TX,76633,17
48,TX,76633,25
48,TX,76634,25
48,TX,76635,17
48,TX,76636,25
48,TX,76637,25
48,TX,76638,17
48,TX,76639,6
48,TX,76640,17
48,TX,76641,6
48,TX,76642,17
48,TX,76643,17
48,TX,76645,25
48,TX,76648,17
48,TX,76648,25
48,TX,76648,6
48,TX,76649,25
48,TX,76650,25
48,TX,76651,6
48,TX,76652,25
48,TX,76653,17
48,TX,76654,17
48,TX,76655,17
48,TX,76656,17
48,TX,76657,17
48,TX,76657,25
48,TX,76660,25
48,TX,76661,17
48,TX,76664,17
48,TX,76665,25
48,TX,76666,25
48,TX,76667,17
48,TX,76670,25
48,TX,76670,6
48,TX,76671,25
48,TX,76673,17
48,TX,76673,25
48,TX,76676,25
48,TX,76678,17
48,TX,76679,6
48,TX,76680,17
48,TX,76681,6
48,TX,76682,17
48,TX,76685,17
48,TX,76686,17
48,TX,76687,17
48,TX,76689,17
48,TX,76689,25
48,TX,76690,25
48,TX,76691,17
48,TX,76691,25
48,TX,76692,25
48,TX,76693,17
48,TX,76701,17
48,TX,76704,17
48,TX,76705,17
48,TX,76706,17
48,TX,76707,17
48,TX,76708,17
48,TX,76710,17
48,TX,76711,17
48,TX,76712,17
48,TX,76798,17
48,TX,76801,11
48,TX,76802,11
48,TX,76820,11
48,TX,76821,11
48,TX,76823,11
48,TX,76824,11
48,TX,76825,11
48,TX,76827,11
48,TX,76828,11
48,TX,76831,11
48,TX,76832,11
48,TX,76834,11
48,TX,76836,11
48,TX,76837,11
48,TX,76841,11
48,TX,76841,23
48,TX,76842,11
48,TX,76844,11
48,TX,76844,25
48,TX,76845,11
48,TX,76848,11
48,TX,76849,11
48,TX,76852,11
48,TX,76853,11
48,TX,76853,25
48,TX,76854,11
48,TX,76856,11
48,TX,76857,11
48,TX,76858,11
48,TX,76859,11
48,TX,76861,11
48,TX,76862,11
48,TX,76864,11
48,TX,76865,11
48,TX,76866,11
48,TX,76869,11
48,TX,76870,11
48,TX,76871,11
48,TX,76872,11
48,TX,76873,11
48,TX,76874,11
48,TX,76875,11
48,TX,76877,11
48,TX,76878,11
48,TX,76882,11
48,TX,76884,11
48,TX,76885,11
48,TX,76887,11
48,TX,76888,11
48,TX,76890,11
48,TX,76901,11
48,TX,76903,11
48,TX,76904,11
48,TX,76905,11
48,TX,76908,11
48,TX,76930,11
48,TX,76932,23
48,TX,76933,11
48,TX,76934,11
48,TX,76935,11
48,TX,76935,23
48,TX,76936,23
48,TX,76937,11
48,TX,76939,11
48,TX,76940,11
48,TX,76941,11
48,TX,76943,23
48,TX,76945,11
48,TX,76949,11
48,TX,76950,23
48,TX,76951,11
48,TX,76953,11
48,TX,76955,11
48,TX,76957,11
48,TX,76958,11
48,TX,77002,18
48,TX,77002,2
48,TX,77003,18
48,TX,77003,29
48,TX,77004,18
48,TX,77004,2
48,TX,77004,9
48,TX,77005,2
48,TX,77005,7
48,TX,77006,18
48,TX,77006,2
48,TX,77007,18
48,TX,77007,2
48,TX,77008,18
48,TX,77008,2
48,TX,77008,29
48,TX,77009,18
48,TX,77009,29
48,TX,77010,18
48,TX,77011,18
48,TX,77011,29
48,TX,77012,18
48,TX,77012,29
48,TX,77013,18
48,TX,77013,29
48,TX,77014,18
48,TX,77015,18
48,TX,77015,29
48,TX,77015,36
48,TX,77016,18
48,TX,77016,29
48,TX,77017,29
48,TX,77018,18
48,TX,77018,2
48,TX,77019,18
48,TX,77019,2
48,TX,77019,7
48,TX,77020,18
48,TX,77020,29
48,TX,77021,18
48,TX,77021,29
48,TX,77022,18
48,TX,77022,29
48,TX,77023,18
48,TX,77023,29
48,TX,77024,2
48,TX,77024,7
48,TX,77025,2
48,TX,77025,7
48,TX,77025,9
48,TX,77026,18
48,TX,77026,29
48,TX,77027,7
48,TX,77028,18
48,TX,77029,18
48,TX,77029,29
48,TX,77030,18
48,TX,77030,2
48,TX,77030,9
48,TX,77031,9
48,TX,77032,18
48,TX,77032,29
48,TX,77033,18
48,TX,77033,29
48,TX,77033,9
48,TX,77034,22
48,TX,77034,29
48,TX,77034,36
48,TX,77035,7
48,TX,77035,9
48,TX,77036,7
48,TX,77036,9
48,TX,77037,18
48,TX,77037,29
48,TX,77038,18
48,TX,77039,18
48,TX,77039,29
48,TX,77040,18
48,TX,77040,2
48,TX,77040,7
48,TX,77041,18
48,TX,77041,2
48,TX,77041,7
48,TX,77042,7
48,TX,77042,9
48,TX,77043,2
48,TX,77044,2
48,TX,77044,29
48,TX,77044,36
48,TX,77045,9
48,TX,77046,7
48,TX,77047,9
48,TX,77048,9
48,TX,77049,18
48,TX,77049,29
48,TX,77049,36
48,TX,77050,18
48,TX,77050,29
48,TX,77051,18
48,TX,77051,9
48,TX,77053,22
48,TX,77053,9
48,TX,77054,18
48,TX,77054,9
48,TX,77055,2
48,TX,77055,7
48,TX,77056,7
48,TX,77057,7
48,TX,77058,22
48,TX,77058,36
48,TX,77059,22
48,TX,77059,36
48,TX,77060,18
48,TX,77060,29
48,TX,77061,29
48,TX,77061,9
48,TX,77062,22
48,TX,77062,36
48,TX,77063,7
48,TX,77063,9
48,TX,77064,2
48,TX,77064,7
48,TX,77065,10
48,TX,77065,2
48,TX,77065,7
48,TX,77066,18
48,TX,77066,2
48,TX,77067,18
48,TX,77068,18
48,TX,77069,18
48,TX,77069,2
48,TX,77070,10
48,TX,77070,2
48,TX,77070,8
48,TX,77071,9
48,TX,77072,9
48,TX,77073,18
48,TX,77074,7
48,TX,77074,9
48,TX,77075,22
48,TX,77075,29
48,TX,77076,18
48,TX,77076,29
48,TX,77077,7
48,TX,77077,9
48,TX,77078,18
48,TX,77079,2
48,TX,77079,7
48,TX,77080,18
48,TX,77080,2
48,TX,77081,7
48,TX,77082,7
48,TX,77082,9
48,TX,77083,9
48,TX,77084,2
48,TX,77084,7
48,TX,77085,9
48,TX,77086,18
48,TX,77086,2
48,TX,77087,29
48,TX,77087,9
48,TX,77088,18
48,TX,77088,2
48,TX,77089,22
48,TX,77089,29
48,TX,77090,18
48,TX,77091,18
48,TX,77091,29
48,TX,77092,18
48,TX,77092,2
48,TX,77093,18
48,TX,77093,29
48,TX,77094,7
48,TX,77095,2
48,TX,77095,7
48,TX,77096,7
48,TX,77096,9
48,TX,77098,2
48,TX,77098,7
48,TX,77099,22
48,TX,77099,9
48,TX,77201,18
48,TX,77301,8
48,TX,77302,8
48,TX,77303,8
48,TX,77304,8
48,TX,77306,8
48,TX,77316,8
48,TX,77318,8
48,TX,77320,8
48,TX,77326,36
48,TX,77327,36
48,TX,77328,36
48,TX,77328,8
48,TX,77331,8
48,TX,77334,8
48,TX,77335,36
48,TX,77336,2
48,TX,77338,18
48,TX,77338,2
48,TX,77339,2
48,TX,77339,8
48,TX,77340,8
48,TX,77342,8
48,TX,77345,2
48,TX,77346,2
48,TX,77350,36
48,TX,77351,36
48,TX,77354,8
48,TX,77355,10
48,TX,77355,8
48,TX,77356,8
48,TX,77357,2
48,TX,77357,8
48,TX,77358,8
48,TX,77359,8
48,TX,77360,36
48,TX,77362,8
48,TX,77363,10
